shell_id,count,altitude_min_km,altitude_max_km,altitude_mean_km,altitude_std_km,altitude_median_km,inclination_min_deg,inclination_max_deg,inclination_mean_deg,inclination_std_deg,inclination_median_deg,eccentricity_mean,eccentricity_std,mean_motion_mean_rev_per_day,mean_motion_std_rev_per_day
95,2469,480.96,485.75,482.4166383151073,0.3951905570138696,482.36,53.0575,53.1644,53.15944625354395,0.0026323252895193204,53.1596,0.00012516686917780478,2.9594021280391188e-05,15.301784040996356,0.0013230324406543522
96,1837,485.58,490.56,490.1265432770822,0.2782760031320461,490.15,42.9864,43.0105,43.00108786064235,0.0027377976212811786,43.0012,0.0001461905280348394,6.969728977558563e-05,15.275999021529667,0.0009296473083050841
97,3,486.6,491.53,488.9433333333333,2.020005500542546,488.7,53.0273,53.051,53.041333333333334,0.010156224145267838,53.0457,0.00022066666666666667,0.00017589643417521446,15.279952523333334,0.006750717186839435
98,6,487.12,492.09,490.0116666666667,1.8824400536419525,490.875,53.1377,53.151,53.145900000000005,0.004410971170463813,53.1459,0.00013983333333333334,3.315326362349397e-05,15.276384451666667,0.0062860858411056195
99,108,491.21,495.82,492.84962962962965,0.6652887509082425,492.72,42.9949,43.0079,43.000849074074075,0.0020109650976937953,43.000550000000004,0.00013769444444444444,4.033688192225419e-05,15.266910308796296,0.0022173666988598733
100,6,492.95,496.1,494.80833333333334,1.1031533085760257,495.21000000000004,53.057,53.142,53.11551666666667,0.035383301931215874,53.13895,0.00020050000000000002,0.00014473395132679363,15.260382375,0.0036785960834933083
101,38,496.3,501.28,499.1173684210526,1.5213025655157706,499.51,42.9984,43.0037,43.00084210526315,0.0012220844098134902,43.0006,0.0002121578947368421,0.0003372144036316072,15.24602669105263,0.005063973320015157
102,8,498.3,503.13,501.32375,1.653004367054115,501.61,53.0533,53.191,53.128675,0.0347163416131372,53.131,0.00018775,9.471239359239107e-05,15.23867791125,0.005495122623584629
103,2,498.81,498.92,498.865,0.05500000000000682,498.865,70.0001,70.0074,70.00375,0.003650000000000375,70.00375,0.0003185,1.5499999999999997e-05,15.246858315,0.0001833350000000067
104,37,501.33,505.97,503.2497297297298,1.3040466881181167,503.1,42.9985,43.0029,43.000905405405405,0.0009750803004899046,43.0009,0.00015764864864864863,3.368151005812345e-05,15.232277291891894,0.004332411521758287
105,10,504.43,509.39,506.45799999999997,1.466716059774349,506.435,53.0553,53.2169,53.12496,0.03663408795097823,53.122299999999996,0.00019759999999999998,0.00015212376540172808,15.221613329000002,0.004867523290231905
106,30,506.44,510.87,508.76933333333335,1.218263609496002,509.115,42.9983,43.002,43.00033,0.0007772387020731901,43.0004,0.00015673333333333334,2.7259167672954034e-05,15.213952793333334,0.004042402545403939
